id	taluk	city_id	country_id	pin_code_id	state_id
69300	Midnapore	West Midnapore	IND	721504	WEST BENGAL
69301	Midnapore	West Midnapore	IND	721304	WEST BENGAL
69302	Jhargram	West Midnapore	IND	721505	WEST BENGAL
69303	Jhargram	West Midnapore	IND	721506	WEST BENGAL
69304	Midnapore	West Midnapore	IND	721303	WEST BENGAL
69305	Midnapore	West Midnapore	IND	721150	WEST BENGAL
69306	Midnapore	West Midnapore	IND	721222	WEST BENGAL
69307	Ghatal	West Midnapore	IND	721232	WEST BENGAL
69308	Midnapore	West Midnapore	IND	721166	WEST BENGAL
69309	Midnapore	West Midnapore	IND	721136	WEST BENGAL
69310	Kharagpur	West Midnapore	IND	721149	WEST BENGAL
69311	Debra	West Midnapore	IND	721156	WEST BENGAL
69312	Midnapore	West Midnapore	IND	721161	WEST BENGAL
69313	Chandrakona-I	West Midnapore	IND	721242	WEST BENGAL
69314	Kharagpur	West Midnapore	IND	721160	WEST BENGAL
69315	Salboni	West Midnapore	IND	721132	WEST BENGAL
69316	Sabang	West Midnapore	IND	721144	WEST BENGAL
69317	Midnapore	West Midnapore	IND	721147	WEST BENGAL
69318	Midnapore	West Midnapore	IND	721146	WEST BENGAL
69319	Kharagpur	West Midnapore	IND	721131	WEST BENGAL
69320	Arambagh	Hooghly	IND	712613	WEST BENGAL
69321	Khanakul I.b	Hooghly	IND	712412	WEST BENGAL
69322	Goghat-ii	Hooghly	IND	712612	WEST BENGAL
69323	Khanakul I.b	Hooghly	IND	712406	WEST BENGAL
69324	Arambag	Hooghly	IND	712601	WEST BENGAL
69325	Arambagh	Hooghly	IND	712413	WEST BENGAL
69326	Khanakul 2b	Hooghly	IND	712416	WEST BENGAL
69327	Khanakul 2b	Hooghly	IND	712417	WEST BENGAL
69328	Pursurah	Hooghly	IND	712415	WEST BENGAL
69329	Addconagar	Hooghly	IND	712121	WEST BENGAL
69330	Balagarh	Hooghly	IND	712501	WEST BENGAL
69331	Chinsurah - Magra	Hooghly	IND	712123	WEST BENGAL
69332	Chinsurah - Magra	Hooghly	IND	712503	WEST BENGAL
69333	Bansberia	Hooghly	IND	712502	WEST BENGAL
69334	Chinsurah - Magra	Hooghly	IND	712502	WEST BENGAL
69335	Bhandarhati	Hooghly	IND	712301	WEST BENGAL
69336	Boinchi	Hooghly	IND	712134	WEST BENGAL
69337	Pandua	Hooghly	IND	712135	WEST BENGAL
69338	Chinsurah - Magra	Hooghly	IND	712105	WEST BENGAL
69339	Chinsurah - Magra	Hooghly	IND	712504	WEST BENGAL
69340	Chinsurah - Magra	Hooghly	IND	712101	WEST BENGAL
69341	Chinsurah - Magra	Hooghly	IND	712102	WEST BENGAL
69342	Dasghara	Hooghly	IND	712402	WEST BENGAL
69343	Dhaniakhali	Hooghly	IND	712302	WEST BENGAL
69344	Guptipara	Hooghly	IND	712512	WEST BENGAL
69345	Gurap	Hooghly	IND	712303	WEST BENGAL
69346	Chinsurah - Magra	Hooghly	IND	712103	WEST BENGAL
69347	Pandua	Hooghly	IND	712146	WEST BENGAL
69348	Magra	Hooghly	IND	712147	WEST BENGAL
69349	Chinsurah - Magra	Hooghly	IND	712104	WEST BENGAL
69350	Balagarh	Hooghly	IND	712515	WEST BENGAL
69351	Gurap	Hooghly	IND	712308	WEST BENGAL
69352	Chinsurah - Magra	Hooghly	IND	712148	WEST BENGAL
69353	Magra	Hooghly	IND	712513	WEST BENGAL
69354	Pandua	Hooghly	IND	712149	WEST BENGAL
69355	Puinan	Hooghly	IND	712305	WEST BENGAL
69356	Balagarh	Hooghly	IND	712514	WEST BENGAL
69357	Goghat-ii	Hooghly	IND	712122	WEST BENGAL
69358	Arambagh	Hooghly	IND	712615	WEST BENGAL
69359	Goghat-i	Hooghly	IND	712616	WEST BENGAL
69360	Goghat-ii	Hooghly	IND	712611	WEST BENGAL
69361	Arambagh	Hooghly	IND	712617	WEST BENGAL
69362	Arambag	Hooghly	IND	712602	WEST BENGAL
69363	Pursurah.	Hooghly	IND	712414	WEST BENGAL
69364	Goghat-ii	Hooghly	IND	712614	WEST BENGAL
69365	Singur	Hooghly	IND	712221	WEST BENGAL
69366	Singur	Hooghly	IND	712222	WEST BENGAL
69367	Chanditala - II	Hooghly	IND	712306	WEST BENGAL
69368	Serampore	Hooghly	IND	712234	WEST BENGAL
69369	Serampur Uttarpara	Hooghly	IND	712235	WEST BENGAL
69370	Chinsurah - Magra	Hooghly	IND	712138	WEST BENGAL
69371	Chandannagar	Hooghly	IND	712405	WEST BENGAL
69372	Serampur Uttarpara	Hooghly	IND	712203	WEST BENGAL
69373	Serampore	Hooghly	IND	712701	WEST BENGAL
69374	Serampur Uttarpara	Hooghly	IND	712250	WEST BENGAL
69375	Serampur Uttarpara	Hooghly	IND	712246	WEST BENGAL
69376	Chandannagar	Hooghly	IND	712408	WEST BENGAL
69377	Serampur Uttarpara	Hooghly	IND	712248	WEST BENGAL
69378	Serampore	Hooghly	IND	712706	WEST BENGAL
69379	Singur	Hooghly	IND	712223	WEST BENGAL
69380	Chandannagar	Hooghly	IND	712409	WEST BENGAL
69381	Chinsurah - Magra	Hooghly	IND	712125	WEST BENGAL
69382	Serampur Uttarpara	Hooghly	IND	712258	WEST BENGAL
69383	Tarakeswar	Hooghly	IND	712410	WEST BENGAL
69384	Chinsurah - Magra	Hooghly	IND	712139	WEST BENGAL
69385	Serampore	Hooghly	IND	712704	WEST BENGAL
69386	Chinsurah - Magra	Hooghly	IND	712136	WEST BENGAL
69387	Singur	Hooghly	IND	712124	WEST BENGAL
69388	Serampur Uttarpara	Hooghly	IND	712232	WEST BENGAL
69389	Chandannagar	Hooghly	IND	712401	WEST BENGAL
69390	Serampore	Hooghly	IND	712702	WEST BENGAL
69391	Serampur Uttarpara	Hooghly	IND	712204	WEST BENGAL
69392	Serampore	Hooghly	IND	712310	WEST BENGAL
69393	Chinsurah - Magra	Hooghly	IND	712137	WEST BENGAL
69394	Chandannagar	Hooghly	IND	712403	WEST BENGAL
69395	Serampur Uttarpara	Hooghly	IND	712233	WEST BENGAL
69396	Serampore	Hooghly	IND	712304	WEST BENGAL
69397	Serampore	Hooghly	IND	712404	WEST BENGAL
69398	Chandannagar	Hooghly	IND	712124	WEST BENGAL
69399	Daspur	West Midnapore	IND	721148	WEST BENGAL
69400	Daspur	West Midnapore	IND	721641	WEST BENGAL
69401	Panskura-ii	East Midnapore	IND	721134	WEST BENGAL
69402	Sahid Matangini	East Midnapore	IND	721171	WEST BENGAL
69403	Panskura-ii	East Midnapore	IND	721154	WEST BENGAL
69404	Panskura-ii	East Midnapore	IND	721634	WEST BENGAL
69405	Sahid Matangini	East Midnapore	IND	721137	WEST BENGAL
69406	Panskura Ii	East Midnapore	IND	721134	WEST BENGAL
69407	Sutahata	East Midnapore	IND	721658	WEST BENGAL
69408	Nandakumar	East Midnapore	IND	721652	WEST BENGAL
69409	Mahisadal	East Midnapore	IND	721654	WEST BENGAL
69410	Mahisadal	East Midnapore	IND	721628	WEST BENGAL
69411	Nandigram	East Midnapore	IND	721659	WEST BENGAL
69412	Sahidmatangini	East Midnapore	IND	721137	WEST BENGAL
69413	Moyna	East Midnapore	IND	721649	WEST BENGAL
69414	Moyna	East Midnapore	IND	721629	WEST BENGAL
69415	Nandigram	East Midnapore	IND	721631	WEST BENGAL
69416	Nandigram-iii	East Midnapore	IND	721633	WEST BENGAL
69417	NA	East Midnapore	IND	721172	WEST BENGAL
69418	Panskura-i	East Midnapore	IND	721152	WEST BENGAL
69419	Moyna	East Midnapore	IND	721644	WEST BENGAL
69420	Haldia Municipality	East Midnapore	IND	721606	WEST BENGAL
69421	Arankiarana	East Midnapore	IND	721642	WEST BENGAL
69422	Panskura-ii	East Midnapore	IND	721158	WEST BENGAL
69423	Panakura	East Midnapore	IND	721139	WEST BENGAL
69424	Bhagawanpur	East Midnapore	IND	721601	WEST BENGAL
69425	Panskura	East Midnapore	IND	721151	WEST BENGAL
69426	Nandakumar	East Midnapore	IND	721648	WEST BENGAL
69427	Sutahata	East Midnapore	IND	721645	WEST BENGAL
69428	Panskura	East Midnapore	IND	721167	WEST BENGAL
69429	Haldia	East Midnapore	IND	721657	WEST BENGAL
69430	Haldia Municipality	East Midnapore	IND	721602	WEST BENGAL
69431	Panskura	East Midnapore	IND	721130	WEST BENGAL
69432	Moyna	East Midnapore	IND	721647	WEST BENGAL
69433	Mahisadal	East Midnapore	IND	721624	WEST BENGAL
69434	Reapara	East Midnapore	IND	721650	WEST BENGAL
69435	Moyna	East Midnapore	IND	721651	WEST BENGAL
69436	Sutahata	East Midnapore	IND	721635	WEST BENGAL
69437	Nandigram	East Midnapore	IND	721646	WEST BENGAL
69438	Nandigram	East Midnapore	IND	721656	WEST BENGAL
69439	Haldia Municipality	East Midnapore	IND	721604	WEST BENGAL
69440	Reapara	East Midnapore	IND	721625	WEST BENGAL
69441	Panskura	West Midnapore	IND	721153	WEST BENGAL
69442	Kajlagarh	East Midnapore	IND	721626	WEST BENGAL
69443	Tamluk-i	East Midnapore	IND	721627	WEST BENGAL
69444	Nandakumar	East Midnapore	IND	721643	WEST BENGAL
69445	Kajlagarh	East Midnapore	IND	721655	WEST BENGAL
69446	Puncha	Purulia	IND	723151	WEST BENGAL
69447	Raghunathpur	Purulia	IND	723133	WEST BENGAL
69448	Santuri	Purulia	IND	723142	WEST BENGAL
69449	Balarampur	Purulia	IND	723143	WEST BENGAL
69450	Purulia - I	Purulia	IND	723104	WEST BENGAL
69451	Raghunathpur - II	Purulia	IND	723146	WEST BENGAL
69452	Arsha	Purulia	IND	723154	WEST BENGAL
69453	Tulin	Purulia	IND	723212	WEST BENGAL
69454	Purulia - I	Purulia	IND	723147	WEST BENGAL
69455	Adra	Purulia	IND	723121	WEST BENGAL
69456	Para	Purulia	IND	723126	WEST BENGAL
69457	Jaipur	Purulia	IND	723215	WEST BENGAL
69458	Puncha	Purulia	IND	723128	WEST BENGAL
69459	Bagmundi	Purulia	IND	723152	WEST BENGAL
69460	Barabazar	Purulia	IND	723127	WEST BENGAL
69461	Manbazar - II	Purulia	IND	723161	WEST BENGAL
69462	Bundwan	Purulia	IND	723129	WEST BENGAL
69463	Chharrah	Purulia	IND	723102	WEST BENGAL
69464	Jaipur	Purulia	IND	723201	WEST BENGAL
69465	Hura	Purulia	IND	723130	WEST BENGAL
69466	Hutmura	Purulia	IND	723148	WEST BENGAL
69467	Jhalda	Purulia	IND	723202	WEST BENGAL
69468	Kotshila	Purulia	IND	723213	WEST BENGAL
69469	Arsha	Purulia	IND	723153	WEST BENGAL
69470	Chharrah	Purulia	IND	723149	WEST BENGAL
69471	Manihara	Purulia	IND	723168	WEST BENGAL
69472	Murardih	Purulia	IND	723156	WEST BENGAL
69473	Purulia - I	Purulia	IND	723103	WEST BENGAL
69474	Kashipur	Purulia	IND	723132	WEST BENGAL
69475	Para	Purulia	IND	723155	WEST BENGAL
69476	NA	Hooghly	IND	712409	WEST BENGAL
69477	NA	Birbhum	IND	731133	WEST BENGAL
69478	NA	Nadia	IND	741124	WEST BENGAL
69479	NA	East Midnapore	IND	721437	WEST BENGAL
69480	Barrackpur - I	North 24 Parganas	IND	743145	WEST BENGAL
69481	NA	North 24 Parganas	IND	743126	WEST BENGAL
69482	Barrackpur - I	North 24 Parganas	IND	743126	WEST BENGAL
69483	Barrackpur - I	North 24 Parganas	IND	743165	WEST BENGAL
69484	NA	Murshidabad	IND	742189	WEST BENGAL
69485	Beldanga - II	Murshidabad	IND	742189	WEST BENGAL
69486	Berhampore	Murshidabad	IND	742189	WEST BENGAL
69487	Suti - II	Murshidabad	IND	742134	WEST BENGAL
69488	NA	Murshidabad	IND	742122	WEST BENGAL
69489	NA	South 24 Parganas	IND	743377	WEST BENGAL
69490	Mathurapur - I	South 24 Parganas	IND	743513	WEST BENGAL
69491	NA	South 24 Parganas	IND	743383	WEST BENGAL
69492	Jalpaiguri	Jalpaiguri	IND	735122	WEST BENGAL
69493	Jalpaiguri	Jalpaiguri	IND	735212	WEST BENGAL
69494	Dinhata - II	Cooch Behar	IND	736168	WEST BENGAL
69495	Dinhata	Cooch Behar	IND	736135	WEST BENGAL
69496	Cooch Behar - I	Cooch Behar	IND	736170	WEST BENGAL
69497	Cooch Behar - II	Cooch Behar	IND	736179	WEST BENGAL
69498	NA	Cooch Behar	IND	736135	WEST BENGAL
69499	Birbhum	Birbhum	IND	731201	WEST BENGAL
69500	Gaighata	North 24 Parganas	IND	743245	WEST BENGAL
69501	Habra - I	North 24 Parganas	IND	700131	WEST BENGAL
69502	Chakla	North 24 Parganas	IND	743424	WEST BENGAL
69503	Bamangachi	North 24 Parganas	IND	743248	WEST BENGAL
69504	Mirhati	North 24 Parganas	IND	700125	WEST BENGAL
69505	Barasat - II	North 24 Parganas	IND	743423	WEST BENGAL
69506	Deganga	North 24 Parganas	IND	743424	WEST BENGAL
69507	Janaphul	North 24 Parganas	IND	743263	WEST BENGAL
69508	Kumra	North 24 Parganas	IND	743271	WEST BENGAL
69509	Sabdalpur	North 24 Parganas	IND	743222	WEST BENGAL
69510	Bithari	North 24 Parganas	IND	743286	WEST BENGAL
69511	Basirhat - I	North 24 Parganas	IND	743292	WEST BENGAL
69512	Pifa	North 24 Parganas	IND	743422	WEST BENGAL
69513	Minakhan	North 24 Parganas	IND	743425	WEST BENGAL
69514	Raninagar - I	Murshidabad	IND	742304	WEST BENGAL
69515	NA	Purba Bardhaman	IND	713150	WEST BENGAL
69516	Chopra	North Dinajpur	IND	733207	WEST BENGAL
69517	Banshihari	South Dinajpur	IND	733125	WEST BENGAL
69518	Hemtabad	North Dinajpur	IND	733130	WEST BENGAL
69519	Hilli	South Dinajpur	IND	733126	WEST BENGAL
69520	Kaliaganj	North Dinajpur	IND	733132	WEST BENGAL
69521	Chopra	North Dinajpur	IND	733202	WEST BENGAL
69522	Uluberia - I	Howrah	IND	711303	WEST BENGAL
69523	Howrah	Howrah	IND	711410	WEST BENGAL
69524	Arsha	Purulia	IND	723201	WEST BENGAL
69525	Manbazar - II	Purulia	IND	723131	WEST BENGAL
69526	Raghunathpur	Purulia	IND	723146	WEST BENGAL
69527	Chharrah	Purulia	IND	723147	WEST BENGAL
69528	Ramkanali	Purulia	IND	723142	WEST BENGAL
69529	Santuri	Purulia	IND	723133	WEST BENGAL
69530	Jangipur Barrage	Murshidabad	IND	742223	WEST BENGAL
69531	Berhampore	Murshidabad	IND	742302	WEST BENGAL
69532	Burwan	Murshidabad	IND	742132	WEST BENGAL
69533	Murshidabad	Murshidabad	IND	742135	WEST BENGAL
69534	Murshidabad	Murshidabad	IND	742133	WEST BENGAL
69535	Kandi	Murshidabad	IND	742136	WEST BENGAL
69536	Bhagawangola - II	Murshidabad	IND	742135	WEST BENGAL
69537	Murshidabad	Murshidabad	IND	742121	WEST BENGAL
69538	Murshidabad	Murshidabad	IND	742140	WEST BENGAL
69539	Murshidabad	Murshidabad	IND	742138	WEST BENGAL
69540	NA	Purba Bardhaman	IND	713346	WEST BENGAL
69541	NA	Nadia	IND	741248	WEST BENGAL
69542	Santipur	Nadia	IND	741202	WEST BENGAL
69543	NA	Hooghly	IND	712102	WEST BENGAL
69544	NA	Hooghly	IND	712402	WEST BENGAL
69545	NA	Hooghly	IND	712303	WEST BENGAL
69546	Ranaghat-ii	Nadia	IND	741501	WEST BENGAL
69547	Ranaghat-i	Nadia	IND	741202	WEST BENGAL
69548	Haringhata	Nadia	IND	741245	WEST BENGAL
69549	Karimpur Ii	Nadia	IND	741152	WEST BENGAL
69550	Chapra	Nadia	IND	741124	WEST BENGAL
69551	Dogachhi	Nadia	IND	741102	WEST BENGAL
69552	Krishnanagar I	Nadia	IND	741103	WEST BENGAL
69553	Tehatta Ii	Nadia	IND	741160	WEST BENGAL
69554	Krishnagar	Nadia	IND	741102	WEST BENGAL
69555	Karimpur I	Nadia	IND	741158	WEST BENGAL
69556	Krishnagar-ii	Nadia	IND	741315	WEST BENGAL
69557	Dhubulia	Nadia	IND	741125	WEST BENGAL
69558	Plashipara	Nadia	IND	741156	WEST BENGAL
69559	Ranaghat-i	Nadia	IND	741121	WEST BENGAL
69560	Hanskhali	Nadia	IND	741504	WEST BENGAL
69561	Ranaghat-i	Nadia	IND	741402	WEST BENGAL
69562	Ranaghat - I	Nadia	IND	741255	WEST BENGAL
69563	Barrackpur - I	North 24 Parganas	IND	700119	WEST BENGAL
69564	North 24 Paraganas	North 24 Parganas	IND	700119	WEST BENGAL
69565	Dhaniakhali	Hooghly	IND	712402	WEST BENGAL
69566	Pandua	Hooghly	IND	712147	WEST BENGAL
69567	Polba - Dadpur	Hooghly	IND	712148	WEST BENGAL
69568	Pandabeswar	Purba Bardhaman	IND	713358	WEST BENGAL
69569	Kanksa	Purba Bardhaman	IND	713212	WEST BENGAL
69570	Raniganj Mc	Paschim Bardhaman	IND	713339	WEST BENGAL
69571	Jamuria	Purba Bardhaman	IND	713378	WEST BENGAL
69572	Raniganj Mc	Purba Bardhaman	IND	713323	WEST BENGAL
69573	Baraboni	Paschim Bardhaman	IND	713335	WEST BENGAL
69574	Faridpur Durgapur	Purba Bardhaman	IND	713203	WEST BENGAL
69575	Andal	Burdwan	IND	713321	WEST BENGAL
69576	Kulti Mc	Paschim Bardhaman	IND	713324	WEST BENGAL
69577	Jamuria	Burdwan	IND	713385	WEST BENGAL
69578	Jamuria	Purba Bardhaman	IND	713358	WEST BENGAL
69579	Durgapur Mc	Paschim Bardhaman	IND	713203	WEST BENGAL
69580	Laudoha	Purba Bardhaman	IND	713363	WEST BENGAL
69581	Pandabeswar	Purba Bardhaman	IND	713362	WEST BENGAL
69582	Kanksa	Purba Bardhaman	IND	713206	WEST BENGAL
69583	Jamuria	Paschim Bardhaman	IND	713373	WEST BENGAL
69584	Pandabeswar	Purba Bardhaman	IND	713378	WEST BENGAL
69585	Barabani	Purba Bardhaman	IND	713363	WEST BENGAL
69586	Baraboni	Paschim Bardhaman	IND	713359	WEST BENGAL
69587	Jamuria	Paschim Bardhaman	IND	713336	WEST BENGAL
69588	Laudoha	Burdwan	IND	713385	WEST BENGAL
69589	Baraboni	Paschim Bardhaman	IND	713373	WEST BENGAL
69590	Baraboni	Paschim Bardhaman	IND	713341	WEST BENGAL
69591	Salanpur	Paschim Bardhaman	IND	713359	WEST BENGAL
69592	Salanpur	Paschim Bardhaman	IND	713335	WEST BENGAL
69593	Pandaveshwar	Purba Bardhaman	IND	713346	WEST BENGAL
69594	Pandaveshwar	Paschim Bardhaman	IND	713373	WEST BENGAL
69595	Raipur	Bankura	IND	722140	WEST BENGAL
69596	Onda	Bankura	IND	722152	WEST BENGAL
69597	Indpur	Bankura	IND	722140	WEST BENGAL
69598	Khatra	Bankura	IND	722121	WEST BENGAL
69599	Indpur	Bankura	IND	722152	WEST BENGAL
69600	Hirbandh	Bankura	IND	722136	WEST BENGAL
69601	Saltora	Bankura	IND	722137	WEST BENGAL
69602	Ranibundh	Bankura	IND	722148	WEST BENGAL
69603	Khatra	Bankura	IND	722135	WEST BENGAL
69604	Raipur	Bankura	IND	722151	WEST BENGAL
69605	Vishnupur	Bankura	IND	722154	WEST BENGAL
69606	Hirbandh	Bankura	IND	722140	WEST BENGAL
69607	Ranibandh	Bankura	IND	722140	WEST BENGAL
69608	Indpur	Bankura	IND	722146	WEST BENGAL
69609	Joypur	Bankura	IND	722122	WEST BENGAL
69610	Saltora	Bankura	IND	722132	WEST BENGAL
69611	Indas	Bankura	IND	722201	WEST BENGAL
69612	Bankura	Bankura	IND	722136	WEST BENGAL
69613	Onda	Bankura	IND	722136	WEST BENGAL
69614	Chhatna	Bankura	IND	722136	WEST BENGAL
69615	Indas	Bankura	IND	722206	WEST BENGAL
69616	Saltora	Bankura	IND	722143	WEST BENGAL
69617	Kotulpur	Bankura	IND	722141	WEST BENGAL
69618	Taldangra	Bankura	IND	722151	WEST BENGAL
69619	Simlapal	Bankura	IND	722156	WEST BENGAL
69620	Chhatna	Bankura	IND	722139	WEST BENGAL
69621	Bishnupur	Bankura	IND	722138	WEST BENGAL
69622	Bishnpur	Bankura	IND	722164	WEST BENGAL
69623	Raipur	Bankura	IND	722150	WEST BENGAL
69624	Taldangra	Bankura	IND	722121	WEST BENGAL
69625	Kotulpur	Bankura	IND	722161	WEST BENGAL
69626	Mejia	Bankura	IND	722142	WEST BENGAL
69627	BELIATORE	Bankura	IND	722203	WEST BENGAL
69628	Jaypur	Bankura	IND	722138	WEST BENGAL
69629	Sonamukhi	Bankura	IND	722157	WEST BENGAL
69630	Bankura	Bankura	IND	722102	WEST BENGAL
69631	Sarenga	Bankura	IND	722134	WEST BENGAL
69632	Saltora	Bankura	IND	722133	WEST BENGAL
69633	Bankura - II	Bankura	IND	722155	WEST BENGAL
69634	Banshtala	North 24 Parganas	IND	743435	WEST BENGAL
69635	Beara	North 24 Parganas	IND	743251	WEST BENGAL
69636	Begumpur	North 24 Parganas	IND	743437	WEST BENGAL
69637	Belpur	North 24 Parganas	IND	743423	WEST BENGAL
69638	Belta	North 24 Parganas	IND	743701	WEST BENGAL
69639	Bena	North 24 Parganas	IND	743401	WEST BENGAL
69640	Berabari	North 24 Parganas	IND	743270	WEST BENGAL
69641	Beraberi	North 24 Parganas	IND	743711	WEST BENGAL
69642	Bergoom	North 24 Parganas	IND	743263	WEST BENGAL
69643	Bermajur	North 24 Parganas	IND	743442	WEST BENGAL
69644	Bhabanipur	North 24 Parganas	IND	743445	WEST BENGAL
69645	Bhaduria	North 24 Parganas	IND	743427	WEST BENGAL
69646	Bhagyamantapur	North 24 Parganas	IND	700128	WEST BENGAL
69647	Bhanderkhali	North 24 Parganas	IND	743439	WEST BENGAL
69648	Bhanderkhola	North 24 Parganas	IND	743701	WEST BENGAL
69649	Bhangatushkhali	North 24 Parganas	IND	743446	WEST BENGAL
69650	Bharatpur	North 24 Parganas	IND	743251	WEST BENGAL
69651	Bhasila	North 24 Parganas	IND	743423	WEST BENGAL
69652	Baduria	North 24 Parganas	IND	743427	WEST BENGAL
69653	Bhurkunda	North 24 Parganas	IND	743426	WEST BENGAL
69654	Bishpur	North 24 Parganas	IND	743435	WEST BENGAL
69655	Boaldah	North 24 Parganas	IND	743235	WEST BENGAL
69656	Bodai	North 24 Parganas	IND	700126	WEST BENGAL
69657	Bohara	North 24 Parganas	IND	743294	WEST BENGAL
69658	Bowthakurani	North 24 Parganas	IND	743446	WEST BENGAL
69659	Boyermari	North 24 Parganas	IND	743442	WEST BENGAL
69660	Boyra	North 24 Parganas	IND	743232	WEST BENGAL
69661	Buruj	North 24 Parganas	IND	743401	WEST BENGAL
69662	Chaita	North 24 Parganas	IND	743445	WEST BENGAL
69663	Chaital	North 24 Parganas	IND	743456	WEST BENGAL
69664	Chakpatli	North 24 Parganas	IND	743426	WEST BENGAL
69665	Hingalganj	North 24 Parganas	IND	743439	WEST BENGAL
69666	Chandipur	North 24 Parganas	IND	743247	WEST BENGAL
69667	Chandpur	North 24 Parganas	IND	743232	WEST BENGAL
69668	Dhutradaha	North 24 Parganas	IND	743425	WEST BENGAL
69669	Iswarigacha	North 24 Parganas	IND	743222	WEST BENGAL
69670	Kanmari	North 24 Parganas	IND	743442	WEST BENGAL
69671	Machibhanga	North 24 Parganas	IND	700135	WEST BENGAL
69672	Bagda	North 24 Parganas	IND	743297	WEST BENGAL
69673	Amta	North 24 Parganas	IND	743445	WEST BENGAL
69674	Ramnathpur	North 24 Parganas	IND	743423	WEST BENGAL
69675	Sethpur	North 24 Parganas	IND	743234	WEST BENGAL
69676	Thoara	North 24 Parganas	IND	743297	WEST BENGAL
69677	Hatkurulia	North 24 Parganas	IND	743232	WEST BENGAL
69678	Hemnagar	North 24 Parganas	IND	743439	WEST BENGAL
69679	Hingli	North 24 Parganas	IND	743290	WEST BENGAL
69680	Hishabi	North 24 Parganas	IND	743221	WEST BENGAL
69681	Tushkhali	North 24 Parganas	IND	743446	WEST BENGAL
69682	Uchildah	North 24 Parganas	IND	743425	WEST BENGAL
69683	Uludanga	North 24 Parganas	IND	743289	WEST BENGAL
69684	Urttar Kashipur	South 24 Parganas	IND	700135	WEST BENGAL
69685	Zafarpur	North 24 Parganas	IND	743428	WEST BENGAL
69686	Zirakpur	North 24 Parganas	IND	743422	WEST BENGAL
69687	Adampur	North 24 Parganas	IND	743425	WEST BENGAL
69688	Gotri	North 24 Parganas	IND	743249	WEST BENGAL
69689	Khilkapur	North 24 Parganas	IND	700125	WEST BENGAL
69690	Naksha	North 24 Parganas	IND	743294	WEST BENGAL
69691	Biramnagar	North 24 Parganas	IND	743422	WEST BENGAL
69692	Ghoshpur	North 24 Parganas	IND	743289	WEST BENGAL
69693	Basirhat - II	North 24 Parganas	IND	743445	WEST BENGAL
69694	Koniara	North 24 Parganas	IND	743251	WEST BENGAL
69695	Goalbathan	North 24 Parganas	IND	743245	WEST BENGAL
69696	Goaldaha	North 24 Parganas	IND	743427	WEST BENGAL
69697	Gobardanga	North 24 Parganas	IND	743252	WEST BENGAL
69698	Gobardhanpur	North 24 Parganas	IND	743423	WEST BENGAL
69699	Gobindapur	North 24 Parganas	IND	743273	WEST BENGAL
69700	Gobrapur	North 24 Parganas	IND	743251	WEST BENGAL
69701	Gokna	North 24 Parganas	IND	743293	WEST BENGAL
69702	Gokulpur	North 24 Parganas	IND	743286	WEST BENGAL
69703	Gotra	North 24 Parganas	IND	743422	WEST BENGAL
69704	Hakimpur	North 24 Parganas	IND	743273	WEST BENGAL
69705	Rampur	North 24 Parganas	IND	743439	WEST BENGAL
69706	Hatisala	North 24 Parganas	IND	700135	WEST BENGAL
69707	Chjandpur	North 24 Parganas	IND	743424	WEST BENGAL
69708	Charghat	North 24 Parganas	IND	743247	WEST BENGAL
69709	Chekati	North 24 Parganas	IND	743245	WEST BENGAL
69710	Chikanpara	North 24 Parganas	IND	743287	WEST BENGAL
69711	Chimta Kachari	North 24 Parganas	IND	743456	WEST BENGAL
69712	Garakupi	North 24 Parganas	IND	743456	WEST BENGAL
69713	Chorashi	North 24 Parganas	IND	743424	WEST BENGAL
69714	Choto Sahebkhali	North 24 Parganas	IND	743439	WEST BENGAL
69715	Choto Sehara	North 24 Parganas	IND	743442	WEST BENGAL
69716	Chowberia	North 24 Parganas	IND	743290	WEST BENGAL
69717	Chowhata	North 24 Parganas	IND	743425	WEST BENGAL
69718	Chaigharia	North 24 Parganas	IND	743405	WEST BENGAL
69719	Ramchandra Pur	North 24 Parganas	IND	743287	WEST BENGAL
69720	Colony Simulia	North 24 Parganas	IND	743249	WEST BENGAL
69721	Monmohanpur	North 24 Parganas	IND	743245	WEST BENGAL
69722	Sandeshkhali - II	North 24 Parganas	IND	743446	WEST BENGAL
69723	Akratola	North 24 Parganas	IND	743442	WEST BENGAL
69724	Bagundi	North 24 Parganas	IND	743429	WEST BENGAL
69725	Bhebia	North 24 Parganas	IND	743456	WEST BENGAL
69726	Sandeshkhali - I	North 24 Parganas	IND	743439	WEST BENGAL
69727	Panchpota	North 24 Parganas	IND	743251	WEST BENGAL
69728	Dandirhat	North 24 Parganas	IND	743412	WEST BENGAL
69729	Dariapur	North 24 Parganas	IND	743711	WEST BENGAL
69730	Deara	North 24 Parganas	IND	743247	WEST BENGAL
69731	Deuli	North 24 Parganas	IND	743439	WEST BENGAL
69732	Dhaltita	North 24 Parganas	IND	743412	WEST BENGAL
69733	Dharamberia	North 24 Parganas	IND	743435	WEST BENGAL
69734	Dharampukuria	North 24 Parganas	IND	743235	WEST BENGAL
69735	Dharampur	North 24 Parganas	IND	743249	WEST BENGAL
69736	Dheknamari	North 24 Parganas	IND	743442	WEST BENGAL
69737	Digha	North 24 Parganas	IND	743245	WEST BENGAL
69738	Digha	North 24 Parganas	IND	743248	WEST BENGAL
